# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
0.000266071     	U               	(-9.54254704e-13 -1.06395869e-27 -1.06395869e-27)	(8.87300000e-01 1.00000000e-01 1.00000000e-01)	(1.22346500e+01 2.60443955e-15 2.60443955e-15)	(4.13700000e-01 1.00000000e-01 1.00000000e-01)
0.000266071     	T               	2.85412197e+02	(4.40500000e-01 1.00000000e-01 1.00000000e-01)	3.00798379e+02	(5.08700000e-01 1.00000000e-01 1.00000000e-01)
0.000267857     	p               	1.00000000e+05	(7.09300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.01700000e-01 1.00000000e-01 1.00000000e-01)
0.000267857     	U               	(-8.96058979e-13 -9.49963120e-28 -9.49963120e-28)	(3.31100000e-01 1.00000000e-01 1.00000000e-01)	(1.28316453e+01 2.58487178e-15 2.58487178e-15)	(4.13700000e-01 1.00000000e-01 1.00000000e-01)
0.000267857     	T               	2.85412156e+02	(4.40100000e-01 1.00000000e-01 1.00000000e-01)	3.00798337e+02	(5.08700000e-01 1.00000000e-01 1.00000000e-01)
0.000269643     	p               	1.00000000e+05	(7.10900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.01500000e-01 1.00000000e-01 1.00000000e-01)
0.000269643     	U               	(-8.14567855e-13 -1.06395869e-27 -1.06395869e-27)	(7.89300000e-01 1.00000000e-01 1.00000000e-01)	(1.34206958e+01 2.55505726e-15 2.55505726e-15)	(4.13700000e-01 1.00000000e-01 1.00000000e-01)
0.000269643     	T               	2.85412115e+02	(4.39500000e-01 1.00000000e-01 1.00000000e-01)	3.00798237e+02	(5.08700000e-01 1.00000000e-01 1.00000000e-01)
0.000271429     	p               	1.00000000e+05	(7.09900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(1.99500000e-01 1.00000000e-01 1.00000000e-01)
0.000271429     	U               	(-9.12920850e-13 -1.06395869e-27 -1.06395869e-27)	(9.00500000e-01 1.00000000e-01 1.00000000e-01)	(1.39995645e+01 2.51533041e-15 2.51533041e-15)	(4.13700000e-01 1.00000000e-01 1.00000000e-01)
0.000271429     	T               	2.85412076e+02	(4.39100000e-01 1.00000000e-01 1.00000000e-01)	3.00798056e+02	(5.08700000e-01 1.00000000e-01 1.00000000e-01)
0.000273214     	p               	1.00000000e+05	(7.14300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.03700000e-01 1.00000000e-01 1.00000000e-01)
0.000273214     	U               	(-1.12697308e-12 -1.06395869e-27 -1.06395869e-27)	(7.93300000e-01 1.00000000e-01 1.00000000e-01)	(1.45661213e+01 2.46609144e-15 2.46609144e-15)	(4.13700000e-01 1.00000000e-01 1.00000000e-01)
0.000273214     	T               	2.85412036e+02	(4.38700000e-01 1.00000000e-01 1.00000000e-01)	3.00797774e+02	(5.08700000e-01 1.00000000e-01 1.00000000e-01)
0.000275        	p               	1.00000000e+05	(7.14900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.05300000e-01 1.00000000e-01 1.00000000e-01)
0.000275        	U               	(-4.77249549e-13 -1.32994837e-27 -1.32994837e-27)	(3.22500000e-01 1.00000000e-01 1.00000000e-01)	(1.51183601e+01 2.40782370e-15 2.40782370e-15)	(4.13700000e-01 1.00000000e-01 1.00000000e-01)
0.000275        	T               	2.85411997e+02	(4.38100000e-01 1.00000000e-01 1.00000000e-01)	3.00797714e+02	(5.08900000e-01 1.00000000e-01 1.00000000e-01)
0.000276786     	p               	1.00000000e+05	(7.12700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.03300000e-01 1.00000000e-01 1.00000000e-01)
0.000276786     	U               	(-7.96692481e-13 -1.32994837e-27 -1.32994837e-27)	(3.22500000e-01 1.00000000e-01 1.00000000e-01)	(1.57214804e+01 3.17202700e-15 3.17202700e-15)	(5.95700000e-01 1.00000000e-01 1.00000000e-01)
0.000276786     	T               	2.85411958e+02	(4.37700000e-01 1.00000000e-01 1.00000000e-01)	3.00797631e+02	(5.08900000e-01 1.00000000e-01 1.00000000e-01)
0.000278571     	p               	1.00000000e+05	(7.13500000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.04100000e-01 1.00000000e-01 1.00000000e-01)
0.000278571     	U               	(-1.20427294e-12 -1.06395869e-27 -1.06395869e-27)	(7.89900000e-01 1.00000000e-01 1.00000000e-01)	(1.64731469e+01 2.97503555e-15 2.97503555e-15)	(5.95700000e-01 1.00000000e-01 1.00000000e-01)
0.000278571     	T               	2.85411919e+02	(4.37300000e-01 1.00000000e-01 1.00000000e-01)	3.00797484e+02	(5.08900000e-01 1.00000000e-01 1.00000000e-01)
0.000280357     	p               	1.00000000e+05	(6.98700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.05700000e-01 1.00000000e-01 1.00000000e-01)
0.000280357     	U               	(-1.42158201e-12 -1.26661749e-27 -1.26661749e-27)	(3.26700000e-01 1.00000000e-01 1.00000000e-01)	(1.71729018e+01 2.76289569e-15 2.76289569e-15)	(5.95700000e-01 1.00000000e-01 1.00000000e-01)
0.000280357     	T               	2.85411881e+02	(4.36900000e-01 1.00000000e-01 1.00000000e-01)	3.00797247e+02	(5.08900000e-01 1.00000000e-01 1.00000000e-01)
0.000282143     	p               	1.00000000e+05	(8.26700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.05500000e-01 1.00000000e-01 1.00000000e-01)
0.000282143     	U               	(-1.29125802e-12 -1.06395869e-27 -1.06395869e-27)	(7.93300000e-01 1.00000000e-01 1.00000000e-01)	(1.78180959e+01 2.54171288e-15 2.54171288e-15)	(5.95700000e-01 1.00000000e-01 1.00000000e-01)
0.000282143     	T               	2.85411842e+02	(4.36300000e-01 1.00000000e-01 1.00000000e-01)	3.00797114e+02	(5.09100000e-01 1.00000000e-01 1.00000000e-01)
0.000283929     	p               	1.00000000e+05	(8.26500000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.06900000e-01 1.00000000e-01 1.00000000e-01)
0.000283929     	U               	(-1.41151183e-12 -9.11964595e-28 -9.11964595e-28)	(8.94100000e-01 1.00000000e-01 1.00000000e-01)	(9.54435570e+00 2.41728651e-15 2.41728651e-15)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)
0.000283929     	T               	2.85411804e+02	(4.35900000e-01 1.00000000e-01 1.00000000e-01)	3.00797046e+02	(5.09100000e-01 1.00000000e-01 1.00000000e-01)
0.000285714     	p               	1.00000000e+05	(8.25700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.07300000e-01 1.00000000e-01 1.00000000e-01)
0.000285714     	U               	(-9.20437242e-13 -9.11964595e-28 -9.11964595e-28)	(7.87900000e-01 1.00000000e-01 1.00000000e-01)	(1.01132588e+01 2.44186391e-15 2.44186391e-15)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)
0.000285714     	T               	2.85411767e+02	(4.35500000e-01 1.00000000e-01 1.00000000e-01)	3.00796919e+02	(5.09100000e-01 1.00000000e-01 1.00000000e-01)
0.0002875       	p               	1.00000000e+05	(7.04100000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.07100000e-01 1.00000000e-01 1.00000000e-01)
0.0002875       	U               	(-1.24366919e-12 -7.59970496e-28 -7.59970496e-28)	(8.90700000e-01 1.00000000e-01 1.00000000e-01)	(1.06848000e+01 2.45768802e-15 2.45768802e-15)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)
0.0002875       	T               	2.85411730e+02	(4.34900000e-01 1.00000000e-01 1.00000000e-01)	3.00796717e+02	(5.09100000e-01 1.00000000e-01 1.00000000e-01)
0.000289286     	p               	1.00000000e+05	(7.03300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.08700000e-01 1.00000000e-01 1.00000000e-01)
0.000289286     	U               	(-1.53474093e-12 -1.06395869e-27 -1.06395869e-27)	(8.95300000e-01 1.00000000e-01 1.00000000e-01)	(1.12569108e+01 2.46468829e-15 2.46468829e-15)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)
0.000289286     	T               	2.85411694e+02	(4.34500000e-01 1.00000000e-01 1.00000000e-01)	3.00796516e+02	(5.09300000e-01 1.00000000e-01 1.00000000e-01)
0.000291071     	p               	1.00000000e+05	(7.02900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.09300000e-01 1.00000000e-01 1.00000000e-01)
0.000291071     	U               	(-1.02286762e-12 -5.06646997e-28 -1.51994099e-27)	(1.73000000e-02 1.00000000e-01 1.00000000e-01)	(1.18275363e+01 2.46286095e-15 2.46286095e-15)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)
0.000291071     	T               	2.85411658e+02	(4.34100000e-01 1.00000000e-01 1.00000000e-01)	3.00796472e+02	(5.09300000e-01 1.00000000e-01 1.00000000e-01)
0.000292857     	p               	1.00000000e+05	(7.01900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.10100000e-01 1.00000000e-01 1.00000000e-01)
0.000292857     	U               	(-1.18475843e-12 -9.11964595e-28 -9.11964595e-28)	(9.59500000e-01 1.00000000e-01 1.00000000e-01)	(1.23946503e+01 2.45210208e-15 2.45210208e-15)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)
0.000292857     	T               	2.85411622e+02	(4.33500000e-01 1.00000000e-01 1.00000000e-01)	3.00796369e+02	(5.09300000e-01 1.00000000e-01 1.00000000e-01)
0.000294643     	p               	1.00000000e+05	(7.01100000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.11300000e-01 1.00000000e-01 1.00000000e-01)
0.000294643     	U               	(-8.91909555e-13 -1.13995574e-27 -1.13995574e-27)	(3.20300000e-01 1.00000000e-01 1.00000000e-01)	(1.29562656e+01 2.43248866e-15 2.43248866e-15)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)
0.000294643     	T               	2.85411587e+02	(4.33100000e-01 1.00000000e-01 1.00000000e-01)	3.00796194e+02	(5.09300000e-01 1.00000000e-01 1.00000000e-01)
0.000296429     	p               	1.00000000e+05	(7.01300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.12500000e-01 1.00000000e-01 1.00000000e-01)
0.000296429     	U               	(-1.54176924e-12 -9.11964595e-28 -9.11964595e-28)	(9.17900000e-01 1.00000000e-01 1.00000000e-01)	(1.08301725e+01 8.05486366e-16 2.41645910e-15)	(4.02300000e-01 1.00000000e-01 1.00000000e-01)
0.000296429     	T               	2.85411552e+02	(4.32700000e-01 1.00000000e-01 1.00000000e-01)	3.00795936e+02	(5.09300000e-01 1.00000000e-01 1.00000000e-01)
0.000298214     	p               	1.00000000e+05	(7.06900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.11700000e-01 1.00000000e-01 1.00000000e-01)
0.000298214     	U               	(-1.24900712e-12 -9.11964595e-28 -9.11964595e-28)	(7.87900000e-01 1.00000000e-01 1.00000000e-01)	(1.40553674e+01 2.36806765e-15 2.36806765e-15)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)
0.000298214     	T               	2.85411518e+02	(4.32100000e-01 1.00000000e-01 1.00000000e-01)	3.00795899e+02	(5.09500000e-01 1.00000000e-01 1.00000000e-01)
0.0003          	p               	1.00000000e+05	(8.33500000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(6.57000000e-02 1.00000000e-01 1.00000000e-01)
0.0003          	U               	(-8.82409717e-13 -7.59970496e-28 -1.13995574e-27)	(7.79700000e-01 1.00000000e-01 1.00000000e-01)	(1.45892282e+01 2.32383040e-15 2.32383040e-15)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)
0.0003          	T               	2.85411485e+02	(4.31700000e-01 1.00000000e-01 1.00000000e-01)	3.00795824e+02	(5.09500000e-01 1.00000000e-01 1.00000000e-01)
0.000301786     	p               	1.00000000e+05	(8.33300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(6.65000000e-02 1.00000000e-01 1.00000000e-01)
0.000301786     	U               	(-1.11190367e-12 -7.59970496e-28 -7.59970496e-28)	(7.91500000e-01 1.00000000e-01 1.00000000e-01)	(1.51103644e+01 2.27205616e-15 2.27205616e-15)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)
0.000301786     	T               	2.85411451e+02	(4.31300000e-01 1.00000000e-01 1.00000000e-01)	3.00795680e+02	(5.09500000e-01 1.00000000e-01 1.00000000e-01)
0.000303571     	p               	1.00000000e+05	(8.32500000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(6.47000000e-02 1.00000000e-01 1.00000000e-01)
0.000303571     	U               	(-1.09229462e-12 -6.07976397e-28 -1.21595279e-27)	(9.61100000e-01 1.00000000e-01 1.00000000e-01)	(1.56172105e+01 2.21317937e-15 2.21317937e-15)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)
0.000303571     	T               	2.85411418e+02	(4.30700000e-01 1.00000000e-01 1.00000000e-01)	3.00795452e+02	(5.09500000e-01 1.00000000e-01 1.00000000e-01)
0.000305357     	p               	1.00000000e+05	(7.02300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(6.47000000e-02 1.00000000e-01 1.00000000e-01)
0.000305357     	U               	(-7.68124043e-13 -9.11964595e-28 -9.11964595e-28)	(8.92700000e-01 1.00000000e-01 1.00000000e-01)	(1.61083213e+01 2.14769121e-15 2.14769121e-15)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)
0.000305357     	T               	2.85411385e+02	(4.30300000e-01 1.00000000e-01 1.00000000e-01)	3.00795334e+02	(5.09700000e-01 1.00000000e-01 1.00000000e-01)
0.000307143     	p               	1.00000000e+05	(7.05300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(6.47000000e-02 1.00000000e-01 1.00000000e-01)
0.000307143     	U               	(-1.18549141e-12 -1.21595279e-27 -6.07976397e-28)	(8.79100000e-01 1.00000000e-01 1.00000000e-01)	(1.30831744e+01 1.14903670e-15 2.29807340e-15)	(6.08500000e-01 1.00000000e-01 1.00000000e-01)
0.000307143     	T               	2.85411353e+02	(4.29700000e-01 1.00000000e-01 1.00000000e-01)	3.00795278e+02	(5.09700000e-01 1.00000000e-01 1.00000000e-01)
0.000308929     	p               	1.00000000e+05	(7.42100000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(6.49000000e-02 1.00000000e-01 1.00000000e-01)
0.000308929     	U               	(-1.28133770e-12 -1.36794689e-27 -1.36794689e-27)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	(1.28632552e+01 2.30496047e-15 2.30496047e-15)	(6.09300000e-01 1.00000000e-01 1.00000000e-01)
0.000308929     	T               	2.85411322e+02	(4.29300000e-01 1.00000000e-01 1.00000000e-01)	3.00795165e+02	(5.09700000e-01 1.00000000e-01 1.00000000e-01)
0.000310714     	p               	1.00000000e+05	(7.39900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(9.05000000e-02 1.00000000e-01 1.00000000e-01)
0.000310714     	U               	(-1.55514592e-12 -1.13995574e-27 -1.13995574e-27)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	(5.40632966e+00 1.19780096e-15 2.39560191e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)
0.000310714     	T               	2.85411291e+02	(4.28700000e-01 1.00000000e-01 1.00000000e-01)	3.00794974e+02	(5.09700000e-01 1.00000000e-01 1.00000000e-01)
0.0003125       	p               	1.00000000e+05	(7.38700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(6.03000000e-02 1.00000000e-01 1.00000000e-01)
0.0003125       	U               	(-1.41416069e-12 -7.59970496e-28 -7.59970496e-28)	(9.02500000e-01 1.00000000e-01 1.00000000e-01)	(5.84695802e+00 1.24418642e-15 2.48837285e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)
0.0003125       	T               	2.85411260e+02	(4.28300000e-01 1.00000000e-01 1.00000000e-01)	3.00794780e+02	(5.09900000e-01 1.00000000e-01 1.00000000e-01)
0.000314286     	p               	1.00000000e+05	(8.38700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.17300000e-01 1.00000000e-01 1.00000000e-01)
0.000314286     	U               	(-1.42842937e-12 -3.79985248e-28 -7.59970496e-28)	(5.39000000e-02 1.00000000e-01 1.00000000e-01)	(6.30231922e+00 1.28757689e-15 2.57515378e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)
0.000314286     	T               	2.85411230e+02	(4.27900000e-01 1.00000000e-01 1.00000000e-01)	3.00794737e+02	(5.09900000e-01 1.00000000e-01 1.00000000e-01)
0.000316071     	p               	1.00000000e+05	(7.35300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(6.01000000e-02 1.00000000e-01 1.00000000e-01)
0.000316071     	U               	(-1.37700384e-12 -6.96639622e-28 -1.39327924e-27)	(8.71000000e-02 1.00000000e-01 1.00000000e-01)	(6.77119030e+00 1.32768619e-15 2.65537239e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)
0.000316071     	T               	2.85411199e+02	(4.27300000e-01 1.00000000e-01 1.00000000e-01)	3.00794645e+02	(5.09900000e-01 1.00000000e-01 1.00000000e-01)
0.000317857     	p               	1.00000000e+05	(7.44900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(9.17000000e-02 1.00000000e-01 1.00000000e-01)
0.000317857     	U               	(-1.43729717e-12 -1.06395869e-27 -1.06395869e-27)	(8.81500000e-01 1.00000000e-01 1.00000000e-01)	(7.25226269e+00 1.36425781e-15 2.72851561e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)
0.000317857     	T               	2.85411170e+02	(4.26900000e-01 1.00000000e-01 1.00000000e-01)	3.00794489e+02	(5.09900000e-01 1.00000000e-01 1.00000000e-01)
0.000319643     	p               	1.00000000e+05	(7.43100000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(9.19000000e-02 1.00000000e-01 1.00000000e-01)
0.000319643     	U               	(-1.56650708e-12 -1.59593804e-27 -1.59593804e-27)	(9.61700000e-01 1.00000000e-01 1.00000000e-01)	(7.74415400e+00 1.39706552e-15 2.79413104e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)
0.000319643     	T               	2.85411141e+02	(4.26500000e-01 1.00000000e-01 1.00000000e-01)	3.00794249e+02	(5.09900000e-01 1.00000000e-01 1.00000000e-01)
0.000321429     	p               	1.00000000e+05	(7.43500000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.19300000e-01 1.00000000e-01 1.00000000e-01)
0.000321429     	U               	(-1.41594978e-12 -5.31979347e-28 -1.06395869e-27)	(9.47500000e-01 1.00000000e-01 1.00000000e-01)	(8.42202101e+00 3.26440858e-15 3.26440858e-15)	(6.17100000e-01 1.00000000e-01 1.00000000e-01)
0.000321429     	T               	2.85411111e+02	(4.25900000e-01 1.00000000e-01 1.00000000e-01)	3.00794200e+02	(5.10100000e-01 1.00000000e-01 1.00000000e-01)
0.000323214     	p               	1.00000000e+05	(7.31900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(9.03000000e-02 1.00000000e-01 1.00000000e-01)
0.000323214     	U               	(-1.04732698e-12 -1.06395869e-27 -1.06395869e-27)	(9.69700000e-01 1.00000000e-01 1.00000000e-01)	(9.25077667e+00 3.35632509e-15 3.35632509e-15)	(6.17100000e-01 1.00000000e-01 1.00000000e-01)
0.000323214     	T               	2.85411081e+02	(4.25500000e-01 1.00000000e-01 1.00000000e-01)	3.00794125e+02	(5.10100000e-01 1.00000000e-01 1.00000000e-01)
0.000325        	p               	1.00000000e+05	(7.32900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(8.93000000e-02 1.00000000e-01 1.00000000e-01)
0.000325        	U               	(-1.05824309e-12 -1.06395869e-27 -1.59593804e-27)	(9.31900000e-01 1.00000000e-01 1.00000000e-01)	(1.00961588e+01 3.41549853e-15 3.41549853e-15)	(6.17100000e-01 1.00000000e-01 1.00000000e-01)
0.000325        	T               	2.85411052e+02	(4.25100000e-01 1.00000000e-01 1.00000000e-01)	3.00793995e+02	(5.10100000e-01 1.00000000e-01 1.00000000e-01)
0.000326786     	p               	1.00000000e+05	(7.34300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.18300000e-01 1.00000000e-01 1.00000000e-01)
0.000326786     	U               	(-1.69202053e-12 -9.11964595e-28 -9.11964595e-28)	(9.82700000e-01 1.00000000e-01 1.00000000e-01)	(1.09496956e+01 3.44021820e-15 3.44021820e-15)	(6.17100000e-01 1.00000000e-01 1.00000000e-01)
0.000326786     	T               	2.85411023e+02	(4.24500000e-01 1.00000000e-01 1.00000000e-01)	3.00793793e+02	(5.10100000e-01 1.00000000e-01 1.00000000e-01)
0.000328571     	p               	1.00000000e+05	(7.35300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.23300000e-01 1.00000000e-01 1.00000000e-01)
0.000328571     	U               	(-1.03220744e-12 -7.59970496e-28 -7.59970496e-28)	(7.72700000e-01 1.00000000e-01 1.00000000e-01)	(1.18027224e+01 3.42905256e-15 3.42905256e-15)	(6.17100000e-01 1.00000000e-01 1.00000000e-01)
0.000328571     	T               	2.85410994e+02	(4.24100000e-01 1.00000000e-01 1.00000000e-01)	3.00793670e+02	(5.10300000e-01 1.00000000e-01 1.00000000e-01)
0.000330357     	p               	1.00000000e+05	(7.39700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.27900000e-01 1.00000000e-01 1.00000000e-01)
0.000330357     	U               	(-9.65691852e-13 -4.43316123e-28 -8.86632246e-28)	(3.47000000e-02 1.00000000e-01 1.00000000e-01)	(1.26466722e+01 3.38344466e-15 3.38344466e-15)	(6.17100000e-01 1.00000000e-01 1.00000000e-01)
0.000330357     	T               	2.85410965e+02	(4.23700000e-01 1.00000000e-01 1.00000000e-01)	3.00793615e+02	(5.10300000e-01 1.00000000e-01 1.00000000e-01)
0.000332143     	p               	1.00000000e+05	(7.40900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(2.28300000e-01 1.00000000e-01 1.00000000e-01)
0.000332143     	U               	(-1.22349420e-12 -6.07976397e-28 -9.11964595e-28)	(9.48700000e-01 1.00000000e-01 1.00000000e-01)	(1.34733989e+01 3.30558986e-15 3.30558986e-15)	(6.17100000e-01 1.00000000e-01 1.00000000e-01)
0.000332143     	T               	2.85410936e+02	(4.23100000e-01 1.00000000e-01 1.00000000e-01)	3.00793505e+02	(5.10300000e-01 1.00000000e-01 1.00000000e-01)
0.000333929     	p               	1.00000000e+05	(7.37300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.69000000e-02 1.00000000e-01 1.00000000e-01)
0.000333929     	U               	(-1.04152822e-12 -9.11964595e-28 -4.55982298e-28)	(8.83100000e-01 1.00000000e-01 1.00000000e-01)	(1.42754282e+01 3.19849508e-15 3.19849508e-15)	(6.17100000e-01 1.00000000e-01 1.00000000e-01)
0.000333929     	T               	2.85410908e+02	(4.22700000e-01 1.00000000e-01 1.00000000e-01)	3.00793330e+02	(5.10300000e-01 1.00000000e-01 1.00000000e-01)
0.000335714     	p               	1.00000000e+05	(7.41900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(8.01000000e-02 1.00000000e-01 1.00000000e-01)
0.000335714     	U               	(-1.57196469e-12 -6.07976397e-28 -9.11964595e-28)	(9.66900000e-01 1.00000000e-01 1.00000000e-01)	(1.76201214e+01 1.61670988e-15 1.61670988e-15)	(6.14700000e-01 1.00000000e-01 1.00000000e-01)
0.000335714     	T               	2.85410880e+02	(4.22300000e-01 1.00000000e-01 1.00000000e-01)	3.00793132e+02	(5.10500000e-01 1.00000000e-01 1.00000000e-01)
0.0003375       	p               	1.00000000e+05	(7.37300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.67000000e-02 1.00000000e-01 1.00000000e-01)
0.0003375       	U               	(-1.79994872e-12 -1.06395869e-27 -1.06395869e-27)	(9.49100000e-01 1.00000000e-01 1.00000000e-01)	(1.80111813e+01 1.52727001e-15 1.52727001e-15)	(6.14900000e-01 1.00000000e-01 1.00000000e-01)
0.0003375       	T               	2.85410853e+02	(4.21700000e-01 1.00000000e-01 1.00000000e-01)	3.00793099e+02	(5.10500000e-01 1.00000000e-01 1.00000000e-01)
0.000339286     	p               	1.00000000e+05	(8.49700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.77000000e-02 1.00000000e-01 1.00000000e-01)
0.000339286     	U               	(-1.48998287e-12 -9.11964595e-28 -9.11964595e-28)	(9.53700000e-01 1.00000000e-01 1.00000000e-01)	(1.74830165e+01 1.63828103e-15 1.63828103e-15)	(6.16100000e-01 1.00000000e-01 1.00000000e-01)
0.000339286     	T               	2.85410825e+02	(4.21300000e-01 1.00000000e-01 1.00000000e-01)	3.00793017e+02	(5.10500000e-01 1.00000000e-01 1.00000000e-01)
0.000341071     	p               	1.00000000e+05	(8.48900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.89000000e-02 1.00000000e-01 1.00000000e-01)
0.000341071     	U               	(-1.52637680e-12 -1.36794689e-27 -1.36794689e-27)	(9.74700000e-01 1.00000000e-01 1.00000000e-01)	(1.80581962e+01 1.50986176e-15 1.50986176e-15)	(6.16100000e-01 1.00000000e-01 1.00000000e-01)
0.000341071     	T               	2.85410798e+02	(4.20700000e-01 1.00000000e-01 1.00000000e-01)	3.00792873e+02	(5.10500000e-01 1.00000000e-01 1.00000000e-01)
0.000342857     	p               	1.00000000e+05	(7.39500000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.79000000e-02 1.00000000e-01 1.00000000e-01)
0.000342857     	U               	(-1.01335253e-12 -5.06646997e-28 -1.01329399e-27)	(5.47000000e-02 1.00000000e-01 1.00000000e-01)	(1.77223900e+01 2.37130112e-15 2.37130112e-15)	(6.17100000e-01 1.00000000e-01 1.00000000e-01)
0.000342857     	T               	2.85410770e+02	(4.20300000e-01 1.00000000e-01 1.00000000e-01)	3.00792654e+02	(5.10500000e-01 1.00000000e-01 1.00000000e-01)
0.000344643     	p               	1.00000000e+05	(7.19300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.37000000e-02 1.00000000e-01 1.00000000e-01)
0.000344643     	U               	(-1.42655023e-12 -4.55982298e-28 -9.11964595e-28)	(9.11100000e-01 1.00000000e-01 1.00000000e-01)	(1.82762350e+01 2.17915053e-15 2.17915053e-15)	(6.17100000e-01 1.00000000e-01 1.00000000e-01)
0.000344643     	T               	2.85410743e+02	(4.19900000e-01 1.00000000e-01 1.00000000e-01)	3.00792588e+02	(5.10700000e-01 1.00000000e-01 1.00000000e-01)
0.000346429     	p               	1.00000000e+05	(7.20300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(8.07000000e-02 1.00000000e-01 1.00000000e-01)
0.000346429     	U               	(-1.13233214e-12 -5.06646997e-28 -1.51994099e-27)	(5.13000000e-02 1.00000000e-01 1.00000000e-01)	(1.87823273e+01 1.98769131e-15 1.98769131e-15)	(6.17100000e-01 1.00000000e-01 1.00000000e-01)
0.000346429     	T               	2.85410718e+02	(4.19300000e-01 1.00000000e-01 1.00000000e-01)	3.00792529e+02	(5.10700000e-01 1.00000000e-01 1.00000000e-01)
0.000348214     	p               	1.00000000e+05	(7.20900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.27000000e-02 1.00000000e-01 1.00000000e-01)
