-1.25 	300 	0.094439655915625 	101286.4743378612
-1.247497497497497 	299.9633660066566 	0.09340168531509888 	101286.9070696187
-1.244994994994995 	299.9679273023362 	0.09215841921602892 	101287.3504483194
-1.242492492492492 	299.9685277214247 	0.09125023370253005 	101287.8007284584
-1.23998998998999 	299.9689167772484 	0.09002803642384427 	101288.2577083262
-1.237487487487487 	299.9693084117687 	0.08891849855517171 	101288.7215777272
-1.234984984984985 	299.9697064888812 	0.08775725188861701 	101289.1920992293
-1.232482482482482 	299.9701100780747 	0.08659018856859726 	101289.6691162269
-1.22997997997998 	299.970519167625 	0.08540381148045786 	101290.1526343513
-1.227477477477477 	299.9709336281176 	0.08420258034093697 	101290.6425021649
-1.224974974974975 	299.9713534364412 	0.0829872114590019 	101291.1386953807
-1.222472472472472 	299.97177860251 	0.08175586848505108 	101291.6412169731
-1.21996996996997 	299.9722089562634 	0.0805080116132337 	101292.1498705757
-1.217467467467467 	299.9726445392235 	0.07924495315888799 	101292.6647135513
-1.214964964964965 	299.9730851336389 	0.07797053608281641 	101293.1854815956
-1.212462462462462 	299.9735307836796 	0.07668073176818069 	101293.7122221017
-1.20995995995996 	299.9739811958048 	0.07537596642067318 	101294.2445925692
-1.207457457457457 	299.9744362706996 	0.07405669234216043 	101294.7824778224
-1.204954954954955 	299.9748961945781 	0.07272237156564404 	101295.3260947927
-1.202452452452452 	299.9753604557745 	0.0713779205064132 	101295.8748402834
-1.19994994994995 	299.9758293763116 	0.07002050015445145 	101296.4290970377
-1.197447447447447 	299.9763028505606 	0.06864913368013875 	101296.988740488
-1.194944944944945 	299.9767803437597 	0.06726398449888807 	101297.5531374608
-1.192442442442442 	299.9772625957081 	0.06586511182544191 	101298.1231577319
-1.18993993993994 	299.9777490808574 	0.06445743643511968 	101298.6981811178
-1.187437437437437 	299.9782391648466 	0.06303865727137964 	101299.2774607811
-1.184934934934935 	299.9787338730472 	0.06160634573349602 	101299.8622072551
-1.182432432432432 	299.9792323480857 	0.0601624464967789 	101300.4514076418
-1.17992992992993 	299.9797337393169 	0.05870812552957222 	101301.0440602195
-1.177427427427427 	299.9802396007077 	0.0572427812906882 	101301.6420031741
-1.174924924924925 	299.9807494774349 	0.05576643584513029 	101302.2446918573
-1.172422422422422 	299.981261782386 	0.05428148982985143 	101302.8502489207
-1.16991991991992 	299.9817779400107 	0.0527853587192056 	101303.4603635899
-1.167417417417417 	299.9822987500472 	0.05127712052659796 	101304.0759834018
-1.164914914914915 	299.9828219771544 	0.04976202807032457 	101304.6944668327
-1.162412412412412 	299.9833471268865 	0.04824042447698967 	101305.3152267423
-1.15990990990991 	299.983876311077 	0.04670792913518886 	101305.9407533913
-1.157407407407407 	299.98440962488 	0.04516378446279811 	101306.5711567125
-1.154904904904904 	299.9849449349013 	0.04361283574321717 	101307.2039193499
-1.152402402402403 	299.9854816516129 	0.04205701761044116 	101307.8383520378
-1.1498998998999 	299.9860211127061 	0.04049333120277786 	101308.476038701
-1.147397397397397 	299.9865642132683 	0.03891984706867222 	101309.1180345907
-1.144894894894895 	299.9871107581862 	0.03733654434438458 	101309.7641036607
-1.142392392392392 	299.9876599817065 	0.03574627400665428 	101310.413335198
-1.13988988988989 	299.9882104881779 	0.03415225311605811 	101311.0640784139
-1.137387387387387 	299.9887610694857 	0.03255695517363912 	101311.7149076258
-1.134884884884885 	299.9893126247179 	0.03095791337887466 	101312.3668903924
-1.132382382382382 	299.9898680147361 	0.02934778051072985 	101313.0234109531
-1.12987987987988 	299.9904288733577 	0.02772434653724804 	101313.6863995157
-1.127377377377377 	299.9909931948302 	0.02609078624431886 	101314.3534849284
-1.124874874874875 	299.9915569407224 	0.02445757123063087 	101315.0198932401
-1.122372372372372 	299.992117810304 	0.02283291844389852 	101315.6829068861
-1.11986986986987 	299.9926770890351 	0.0212117415249112 	101316.3440468845
-1.117367367367367 	299.9932381572808 	0.01958598835816023 	101317.0073076733
-1.114864864864865 	299.9938036762109 	0.01794657942718883 	101317.6758349114
-1.112362362362362 	299.9943740284087 	0.01629346878775127 	101318.35007866
-1.10985985985986 	299.9949477225879 	0.0146338470439796 	101319.0282756598
-1.107357357357357 	299.9955226221231 	0.01296945930367641 	101319.7078997728
-1.104854854854855 	299.9960970814402 	0.01130556256693027 	101320.3870048991
-1.102352352352353 	299.9966703873862 	0.009643572907652482 	101321.0647500206
-1.09984984984985 	299.9972425212582 	0.00798468223267461 	101321.7411126209
-1.097347347347347 	299.9978139146469 	0.006330877467864256 	101322.4166034284
-1.094844844844845 	299.9983851632816 	0.004676644811302257 	101323.0919270189
-1.092342342342342 	299.9989566968842 	0.003021028604468484 	101323.7675901624
-1.08983983983984 	299.9995286420681 	0.001363297231758602 	101324.443743324
-1.087337337337337 	300.0001010341362 	0.0008535094240326492 	101325.1204281691
-1.084834834834835 	300.0006738501302 	0.001954897987895898 	101325.7976174649
-1.082332332332332 	300.0012469258795 	0.003613984749693416 	101326.4751163044
-1.07982982982983 	300.0018200295552 	0.005273839679695539 	101327.1526505578
-1.077327327327327 	300.0023929308199 	0.006933658237041604 	101327.8299490825
-1.074824824824825 	300.0029654321237 	0.008593770013782776 	101328.5067779158
-1.072322322322323 	300.0035373754124 	0.01025113594529675 	101329.1829502306
-1.06981981981982 	300.0041086419305 	0.01190436930177055 	101329.8583251626
-1.067317317317317 	300.0046791412881 	0.01355609878917061 	101330.5327959228
-1.064814814814815 	300.0052487927997 	0.01520655824797293 	101331.206267682
-1.062312312312312 	300.0058175107758 	0.01685561520814391 	101331.8786389526
