# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
0.000791071     	T               	2.85407450e+02	(3.08100000e-01 1.00000000e-01 1.00000000e-01)	3.00771848e+02	(5.21700000e-01 1.00000000e-01 1.00000000e-01)
0.000792857     	p               	1.00000000e+05	(9.98700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(6.59000000e-02 1.00000000e-01 1.00000000e-01)
0.000792857     	U               	(1.01470415e-12 -1.13995574e-27 -5.69977872e-28)	(5.01000000e-02 1.00000000e-01 1.00000000e-01)	(1.93371701e+01 8.45771931e-16 8.45771931e-16)	(7.73300000e-01 1.00000000e-01 1.00000000e-01)
0.000792857     	T               	2.85407441e+02	(3.08100000e-01 1.00000000e-01 1.00000000e-01)	3.00771783e+02	(5.21700000e-01 1.00000000e-01 1.00000000e-01)
0.000794643     	p               	1.00000000e+05	(9.99700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(6.61000000e-02 1.00000000e-01 1.00000000e-01)
0.000794643     	U               	(-7.21665403e-13 -7.59970496e-28 -7.59970496e-28)	(9.83500000e-01 1.00000000e-01 1.00000000e-01)	(1.81227610e+01 1.08059085e-15 1.08059085e-15)	(7.76100000e-01 1.00000000e-01 1.00000000e-01)
0.000794643     	T               	2.85407433e+02	(3.08100000e-01 1.00000000e-01 1.00000000e-01)	3.00771685e+02	(5.21700000e-01 1.00000000e-01 1.00000000e-01)
0.000796429     	p               	1.00000000e+05	(9.98900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(6.73000000e-02 1.00000000e-01 1.00000000e-01)
0.000796429     	U               	(6.32037467e-13 -1.21595279e-27 -1.21595279e-27)	(9.42500000e-01 1.00000000e-01 1.00000000e-01)	(1.85075525e+01 1.00983509e-15 1.00983509e-15)	(7.76100000e-01 1.00000000e-01 1.00000000e-01)
0.000796429     	T               	2.85407425e+02	(3.08100000e-01 1.00000000e-01 1.00000000e-01)	3.00771621e+02	(5.21900000e-01 1.00000000e-01 1.00000000e-01)
0.000798214     	p               	1.00000000e+05	(9.99500000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.13000000e-02 1.00000000e-01 1.00000000e-01)
0.000798214     	U               	(-6.40999414e-13 -1.36794689e-27 -1.36794689e-27)	(9.73900000e-01 1.00000000e-01 1.00000000e-01)	(1.88661970e+01 9.40095356e-16 9.40095356e-16)	(7.76100000e-01 1.00000000e-01 1.00000000e-01)
0.000798214     	T               	2.85407419e+02	(3.08300000e-01 1.00000000e-01 1.00000000e-01)	3.00771597e+02	(5.21900000e-01 1.00000000e-01 1.00000000e-01)
0.0008          	p               	1.00000000e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.15000000e-02 1.00000000e-01 1.00000000e-01)
0.0008          	U               	(1.12209411e-12 -1.36794689e-27 -1.36794689e-27)	(8.82500000e-01 1.00000000e-01 1.00000000e-01)	(1.91992185e+01 8.71958226e-16 8.71958226e-16)	(7.76100000e-01 1.00000000e-01 1.00000000e-01)
0.0008          	T               	2.85407415e+02	(3.08100000e-01 1.00000000e-01 1.00000000e-01)	3.00771548e+02	(5.21900000e-01 1.00000000e-01 1.00000000e-01)
0.000801786     	p               	1.00000000e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.25000000e-02 1.00000000e-01 1.00000000e-01)
0.000801786     	U               	(6.15488301e-13 -9.11964595e-28 -9.11964595e-28)	(8.87700000e-01 1.00000000e-01 1.00000000e-01)	(1.74153813e+01 1.19490066e-15 1.79235099e-15)	(7.79700000e-01 1.00000000e-01 1.00000000e-01)
0.000801786     	T               	2.85407406e+02	(3.05100000e-01 1.00000000e-01 1.00000000e-01)	3.00771471e+02	(5.21900000e-01 1.00000000e-01 1.00000000e-01)
0.000803571     	p               	1.00000000e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.25000000e-02 1.00000000e-01 1.00000000e-01)
0.000803571     	U               	(3.53462918e-13 -1.36794689e-27 -1.36794689e-27)	(9.61700000e-01 1.00000000e-01 1.00000000e-01)	(1.78429536e+01 1.12457708e-15 1.68686563e-15)	(7.79700000e-01 1.00000000e-01 1.00000000e-01)
0.000803571     	T               	2.85407397e+02	(3.05100000e-01 1.00000000e-01 1.00000000e-01)	3.00771359e+02	(5.21900000e-01 1.00000000e-01 1.00000000e-01)
0.000805357     	p               	1.00000000e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.35000000e-02 1.00000000e-01 1.00000000e-01)
0.000805357     	U               	(-1.13254656e-12 -7.59970496e-28 -1.13995574e-27)	(9.66900000e-01 1.00000000e-01 1.00000000e-01)	(1.82442469e+01 1.05407254e-15 1.58110881e-15)	(7.79700000e-01 1.00000000e-01 1.00000000e-01)
0.000805357     	T               	2.85407391e+02	(3.05100000e-01 1.00000000e-01 1.00000000e-01)	3.00771336e+02	(5.22100000e-01 1.00000000e-01 1.00000000e-01)
0.000807143     	p               	1.00000000e+05	(9.99300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.47000000e-02 1.00000000e-01 1.00000000e-01)
0.000807143     	U               	(7.96546909e-14 -1.13995574e-27 -1.13995574e-27)	(9.61700000e-01 1.00000000e-01 1.00000000e-01)	(1.86193739e+01 9.84122342e-16 1.47618351e-15)	(7.79700000e-01 1.00000000e-01 1.00000000e-01)
0.000807143     	T               	2.85407387e+02	(3.05100000e-01 1.00000000e-01 1.00000000e-01)	3.00771304e+02	(5.22100000e-01 1.00000000e-01 1.00000000e-01)
0.000808929     	p               	1.00000000e+05	(9.97100000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.49000000e-02 1.00000000e-01 1.00000000e-01)
0.000808929     	U               	(4.29496974e-14 -1.82392919e-27 -1.82392919e-27)	(9.81900000e-01 1.00000000e-01 1.00000000e-01)	(1.89686992e+01 9.15369221e-16 1.37305383e-15)	(7.79700000e-01 1.00000000e-01 1.00000000e-01)
0.000808929     	T               	2.85407382e+02	(3.05100000e-01 1.00000000e-01 1.00000000e-01)	3.00771245e+02	(5.22100000e-01 1.00000000e-01 1.00000000e-01)
0.000810714     	p               	1.00000000e+05	(9.98100000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.51000000e-02 1.00000000e-01 1.00000000e-01)
0.000810714     	U               	(-5.28557235e-13 -7.59970496e-28 -7.59970496e-28)	(9.07700000e-01 1.00000000e-01 1.00000000e-01)	(1.92928049e+01 8.48361129e-16 1.27254169e-15)	(7.79700000e-01 1.00000000e-01 1.00000000e-01)
0.000810714     	T               	2.85407375e+02	(3.03700000e-01 1.00000000e-01 1.00000000e-01)	3.00771156e+02	(5.22100000e-01 1.00000000e-01 1.00000000e-01)
0.0008125       	p               	1.00000000e+05	(9.97100000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.59000000e-02 1.00000000e-01 1.00000000e-01)
0.0008125       	U               	(-2.20158897e-13 -1.36794689e-27 -4.55982298e-28)	(9.12100000e-01 1.00000000e-01 1.00000000e-01)	(1.90022195e+01 9.07243326e-16 9.07243326e-16)	(7.80900000e-01 1.00000000e-01 1.00000000e-01)
0.0008125       	T               	2.85407366e+02	(3.03900000e-01 1.00000000e-01 1.00000000e-01)	3.00771071e+02	(5.22300000e-01 1.00000000e-01 1.00000000e-01)
0.000814286     	p               	1.00000000e+05	(9.98900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.65000000e-02 1.00000000e-01 1.00000000e-01)
0.000814286     	U               	(1.13412649e-12 -1.59593804e-27 -5.31979347e-28)	(8.91100000e-01 1.00000000e-01 1.00000000e-01)	(1.88035763e+01 9.45767099e-16 9.45767099e-16)	(7.81900000e-01 1.00000000e-01 1.00000000e-01)
0.000814286     	T               	2.85407358e+02	(3.03900000e-01 1.00000000e-01 1.00000000e-01)	3.00771051e+02	(5.22300000e-01 1.00000000e-01 1.00000000e-01)
0.000816071     	p               	1.00000000e+05	(9.97700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.69000000e-02 1.00000000e-01 1.00000000e-01)
0.000816071     	U               	(1.33249397e-12 -3.79985248e-28 -1.13995574e-27)	(5.13000000e-02 1.00000000e-01 1.00000000e-01)	(1.91388996e+01 8.78187089e-16 8.78187089e-16)	(7.81900000e-01 1.00000000e-01 1.00000000e-01)
0.000816071     	T               	2.85407353e+02	(3.04100000e-01 1.00000000e-01 1.00000000e-01)	3.00771010e+02	(5.22300000e-01 1.00000000e-01 1.00000000e-01)
0.000817857     	p               	1.00000000e+05	(9.91700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.41000000e-02 1.00000000e-01 1.00000000e-01)
0.000817857     	U               	(-2.48915182e-13 -6.83973447e-28 -6.83973447e-28)	(9.61700000e-01 1.00000000e-01 1.00000000e-01)	(1.78848036e+01 1.11084674e-15 5.55423371e-16)	(7.84700000e-01 1.00000000e-01 1.00000000e-01)
0.000817857     	T               	2.85407349e+02	(3.04100000e-01 1.00000000e-01 1.00000000e-01)	3.00770941e+02	(5.22300000e-01 1.00000000e-01 1.00000000e-01)
0.000819643     	p               	1.00000000e+05	(9.91700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.41000000e-02 1.00000000e-01 1.00000000e-01)
0.000819643     	U               	(-5.04666758e-13 -1.13995574e-27 -1.13995574e-27)	(9.81900000e-01 1.00000000e-01 1.00000000e-01)	(1.82812067e+01 1.04112111e-15 5.20560555e-16)	(7.84700000e-01 1.00000000e-01 1.00000000e-01)
0.000819643     	T               	2.85407343e+02	(3.01300000e-01 1.00000000e-01 1.00000000e-01)	3.00770839e+02	(5.22300000e-01 1.00000000e-01 1.00000000e-01)
0.000821429     	p               	1.00000000e+05	(9.90300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.51000000e-02 1.00000000e-01 1.00000000e-01)
0.000821429     	U               	(1.46427210e-12 -6.33308747e-28 -1.26661749e-27)	(4.63000000e-02 1.00000000e-01 1.00000000e-01)	(1.86517504e+01 9.72014622e-16 4.86007311e-16)	(7.84700000e-01 1.00000000e-01 1.00000000e-01)
0.000821429     	T               	2.85407334e+02	(3.01500000e-01 1.00000000e-01 1.00000000e-01)	3.00770794e+02	(5.22500000e-01 1.00000000e-01 1.00000000e-01)
0.000823214     	p               	1.00000000e+05	(9.90900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.55000000e-02 1.00000000e-01 1.00000000e-01)
0.000823214     	U               	(8.56609713e-13 -1.06395869e-27 -1.06395869e-27)	(9.25500000e-01 1.00000000e-01 1.00000000e-01)	(1.89968178e+01 9.04147072e-16 4.52073536e-16)	(7.84700000e-01 1.00000000e-01 1.00000000e-01)
0.000823214     	T               	2.85407325e+02	(3.01500000e-01 1.00000000e-01 1.00000000e-01)	3.00770767e+02	(5.22500000e-01 1.00000000e-01 1.00000000e-01)
0.000825        	p               	1.00000000e+05	(9.89900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.53000000e-02 1.00000000e-01 1.00000000e-01)
0.000825        	U               	(1.38124494e-12 -6.83973447e-28 -1.36794689e-27)	(8.92900000e-01 1.00000000e-01 1.00000000e-01)	(1.93170011e+01 8.38045728e-16 4.19022864e-16)	(7.84700000e-01 1.00000000e-01 1.00000000e-01)
0.000825        	T               	2.85407318e+02	(3.01700000e-01 1.00000000e-01 1.00000000e-01)	3.00770716e+02	(5.22500000e-01 1.00000000e-01 1.00000000e-01)
0.000826786     	p               	1.00000000e+05	(9.88500000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.23000000e-02 1.00000000e-01 1.00000000e-01)
0.000826786     	U               	(6.88190017e-14 -1.82392919e-27 -1.82392919e-27)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	(1.93321889e+01 8.34223273e-16 8.34223273e-16)	(7.85300000e-01 1.00000000e-01 1.00000000e-01)
0.000826786     	T               	2.85407313e+02	(3.01900000e-01 1.00000000e-01 1.00000000e-01)	3.00770636e+02	(5.22500000e-01 1.00000000e-01 1.00000000e-01)
0.000828571     	p               	1.00000000e+05	(9.87300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.19000000e-02 1.00000000e-01 1.00000000e-01)
0.000828571     	U               	(-5.58739609e-14 -9.11964595e-28 -3.03988198e-28)	(9.12100000e-01 1.00000000e-01 1.00000000e-01)	(1.82589188e+01 1.56186827e-15 1.56186827e-15)	(7.87900000e-01 1.00000000e-01 1.00000000e-01)
0.000828571     	T               	2.85407308e+02	(3.02100000e-01 1.00000000e-01 1.00000000e-01)	3.00770529e+02	(5.22700000e-01 1.00000000e-01 1.00000000e-01)
0.000830357     	p               	1.00000000e+05	(9.87700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(7.09000000e-02 1.00000000e-01 1.00000000e-01)
0.000830357     	U               	(1.33512747e-13 -7.59970496e-28 -7.59970496e-28)	(9.00500000e-01 1.00000000e-01 1.00000000e-01)	(1.86296367e+01 1.45883338e-15 1.45883338e-15)	(7.87900000e-01 1.00000000e-01 1.00000000e-01)
0.000830357     	T               	2.85407305e+02	(3.02100000e-01 1.00000000e-01 1.00000000e-01)	3.00770514e+02	(5.22700000e-01 1.00000000e-01 1.00000000e-01)
0.000832143     	p               	1.00000000e+05	(9.87700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(5.13000000e-02 1.00000000e-01 1.00000000e-01)
0.000832143     	U               	(-5.31593568e-13 -7.59970496e-28 -7.59970496e-28)	(9.59500000e-01 1.00000000e-01 1.00000000e-01)	(1.89750235e+01 1.35759371e-15 1.35759371e-15)	(7.87900000e-01 1.00000000e-01 1.00000000e-01)
0.000832143     	T               	2.85407302e+02	(2.97100000e-01 1.00000000e-01 1.00000000e-01)	3.00770479e+02	(5.22700000e-01 1.00000000e-01 1.00000000e-01)
0.000833929     	p               	1.00000000e+05	(9.89900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(4.05000000e-02 1.00000000e-01 1.00000000e-01)
0.000833929     	U               	(5.90537923e-13 -1.21595279e-27 -1.21595279e-27)	(9.07500000e-01 1.00000000e-01 1.00000000e-01)	(1.92956550e+01 1.25893734e-15 1.25893734e-15)	(7.87900000e-01 1.00000000e-01 1.00000000e-01)
0.000833929     	T               	2.85407293e+02	(2.97500000e-01 1.00000000e-01 1.00000000e-01)	3.00770418e+02	(5.22700000e-01 1.00000000e-01 1.00000000e-01)
0.000835714     	p               	1.00000000e+05	(9.86300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(4.03000000e-02 1.00000000e-01 1.00000000e-01)
0.000835714     	U               	(8.56535306e-16 -9.11964595e-28 -6.07976397e-28)	(9.34900000e-01 1.00000000e-01 1.00000000e-01)	(1.95922815e+01 1.16351748e-15 1.16351748e-15)	(7.87900000e-01 1.00000000e-01 1.00000000e-01)
0.000835714     	T               	2.85407286e+02	(2.97500000e-01 1.00000000e-01 1.00000000e-01)	3.00770326e+02	(5.22700000e-01 1.00000000e-01 1.00000000e-01)
0.0008375       	p               	1.00000000e+05	(9.85100000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(3.97000000e-02 1.00000000e-01 1.00000000e-01)
0.0008375       	U               	(6.70094247e-13 -9.11964595e-28 -9.11964595e-28)	(9.02500000e-01 1.00000000e-01 1.00000000e-01)	(1.98657955e+01 1.07185795e-15 1.07185795e-15)	(7.87900000e-01 1.00000000e-01 1.00000000e-01)
0.0008375       	T               	2.85407281e+02	(2.96900000e-01 1.00000000e-01 1.00000000e-01)	3.00770260e+02	(5.22900000e-01 1.00000000e-01 1.00000000e-01)
0.000839286     	p               	1.00000000e+05	(9.85700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(3.87000000e-02 1.00000000e-01 1.00000000e-01)
0.000839286     	U               	(-1.34226580e-13 -9.11964595e-28 -9.11964595e-28)	(9.24100000e-01 1.00000000e-01 1.00000000e-01)	(2.01172002e+01 9.84361520e-16 9.84361520e-16)	(7.87900000e-01 1.00000000e-01 1.00000000e-01)
0.000839286     	T               	2.85407275e+02	(2.96900000e-01 1.00000000e-01 1.00000000e-01)	3.00770238e+02	(5.22900000e-01 1.00000000e-01 1.00000000e-01)
0.000841071     	p               	1.00000000e+05	(9.96900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(3.85000000e-02 1.00000000e-01 1.00000000e-01)
0.000841071     	U               	(1.17398401e-12 -1.06395869e-27 -1.06395869e-27)	(9.00500000e-01 1.00000000e-01 1.00000000e-01)	(2.03475813e+01 9.01320012e-16 9.01320012e-16)	(7.87900000e-01 1.00000000e-01 1.00000000e-01)
0.000841071     	T               	2.85407269e+02	(2.96100000e-01 1.00000000e-01 1.00000000e-01)	3.00770193e+02	(5.22900000e-01 1.00000000e-01 1.00000000e-01)
0.000842857     	p               	1.00000000e+05	(9.96700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(3.99000000e-02 1.00000000e-01 1.00000000e-01)
0.000842857     	U               	(1.59226401e-13 -7.59970496e-28 -7.59970496e-28)	(9.41100000e-01 1.00000000e-01 1.00000000e-01)	(2.05580811e+01 8.22925736e-16 8.22925736e-16)	(7.87900000e-01 1.00000000e-01 1.00000000e-01)
0.000842857     	T               	2.85407263e+02	(2.96100000e-01 1.00000000e-01 1.00000000e-01)	3.00770121e+02	(5.22900000e-01 1.00000000e-01 1.00000000e-01)
0.000844643     	p               	1.00000000e+05	(9.96900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(4.15000000e-02 1.00000000e-01 1.00000000e-01)
0.000844643     	U               	(-2.01598587e-13 -9.11964595e-28 -1.36794689e-27)	(9.66900000e-01 1.00000000e-01 1.00000000e-01)	(2.07498756e+01 7.49283389e-16 7.49283389e-16)	(7.87900000e-01 1.00000000e-01 1.00000000e-01)
0.000844643     	T               	2.85407257e+02	(2.94100000e-01 1.00000000e-01 1.00000000e-01)	3.00770016e+02	(5.22900000e-01 1.00000000e-01 1.00000000e-01)
0.000846429     	p               	1.00000000e+05	(9.97900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(4.43000000e-02 1.00000000e-01 1.00000000e-01)
0.000846429     	U               	(1.57849442e-13 -1.06395869e-27 -1.06395869e-27)	(9.26500000e-01 1.00000000e-01 1.00000000e-01)	(1.96746385e+01 7.54239001e-16 7.54239001e-16)	(7.91500000e-01 1.00000000e-01 1.00000000e-01)
0.000846429     	T               	2.85407249e+02	(2.94900000e-01 1.00000000e-01 1.00000000e-01)	3.00769987e+02	(5.23100000e-01 1.00000000e-01 1.00000000e-01)
0.000848214     	p               	1.00000000e+05	(9.99100000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(4.49000000e-02 1.00000000e-01 1.00000000e-01)
0.000848214     	U               	(-1.45014367e-13 -9.11964595e-28 -9.11964595e-28)	(9.60500000e-01 1.00000000e-01 1.00000000e-01)	(1.95087938e+01 7.89490687e-16 7.89490687e-16)	(7.92500000e-01 1.00000000e-01 1.00000000e-01)
0.000848214     	T               	2.85407243e+02	(2.95500000e-01 1.00000000e-01 1.00000000e-01)	3.00769957e+02	(5.23100000e-01 1.00000000e-01 1.00000000e-01)
0.00085         	p               	1.00000000e+05	(9.85300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(4.57000000e-02 1.00000000e-01 1.00000000e-01)
0.00085         	U               	(-1.53273614e-15 -7.59970496e-28 -1.13995574e-27)	(9.78700000e-01 1.00000000e-01 1.00000000e-01)	(1.97874603e+01 7.28245389e-16 7.28245389e-16)	(7.92500000e-01 1.00000000e-01 1.00000000e-01)
0.00085         	T               	2.85407237e+02	(2.96300000e-01 1.00000000e-01 1.00000000e-01)	3.00769902e+02	(5.23100000e-01 1.00000000e-01 1.00000000e-01)
0.000851786     	p               	1.00000000e+05	(9.99700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(4.27000000e-02 1.00000000e-01 1.00000000e-01)
0.000851786     	U               	(1.23772566e-12 -1.06395869e-27 -1.06395869e-27)	(9.04100000e-01 1.00000000e-01 1.00000000e-01)	(1.97149124e+01 7.43714924e-16 7.43714924e-16)	(7.93300000e-01 1.00000000e-01 1.00000000e-01)
0.000851786     	T               	2.85407235e+02	(2.93700000e-01 1.00000000e-01 1.00000000e-01)	3.00769819e+02	(5.23100000e-01 1.00000000e-01 1.00000000e-01)
0.000853571     	p               	1.00000000e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(4.25000000e-02 1.00000000e-01 1.00000000e-01)
0.000853571     	U               	(3.44716567e-13 -9.11964595e-28 -9.11964595e-28)	(9.73500000e-01 1.00000000e-01 1.00000000e-01)	(1.97282051e+01 7.40235623e-16 7.40235623e-16)	(7.93900000e-01 1.00000000e-01 1.00000000e-01)
0.000853571     	T               	2.85407227e+02	(2.92300000e-01 1.00000000e-01 1.00000000e-01)	3.00769730e+02	(5.23300000e-01 1.00000000e-01 1.00000000e-01)
0.000855357     	p               	1.00000000e+05	(9.99100000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(4.29000000e-02 1.00000000e-01 1.00000000e-01)
0.000855357     	U               	(-2.22467610e-13 -1.13995574e-27 -1.13995574e-27)	(9.87300000e-01 1.00000000e-01 1.00000000e-01)	(1.75564005e+01 1.72119735e-15 5.73732450e-16)	(7.98500000e-01 1.00000000e-01 1.00000000e-01)
0.000855357     	T               	2.85407219e+02	(2.92500000e-01 1.00000000e-01 1.00000000e-01)	3.00769713e+02	(5.23300000e-01 1.00000000e-01 1.00000000e-01)
0.000857143     	p               	1.00000000e+05	(9.99700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(4.41000000e-02 1.00000000e-01 1.00000000e-01)
0.000857143     	U               	(-1.34226580e-13 -7.59970496e-28 -7.59970496e-28)	(9.24100000e-01 1.00000000e-01 1.00000000e-01)	(1.79670439e+01 1.61952968e-15 5.39843227e-16)	(7.98500000e-01 1.00000000e-01 1.00000000e-01)
0.000857143     	T               	2.85407213e+02	(2.92500000e-01 1.00000000e-01 1.00000000e-01)	3.00769674e+02	(5.23300000e-01 1.00000000e-01 1.00000000e-01)
0.000858929     	p               	1.00000000e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(4.91000000e-02 1.00000000e-01 1.00000000e-01)
0.000858929     	U               	(7.02795749e-13 -1.13995574e-27 -1.13995574e-27)	(9.17900000e-01 1.00000000e-01 1.00000000e-01)	(1.83524251e+01 1.51798344e-15 5.05994481e-16)	(7.98500000e-01 1.00000000e-01 1.00000000e-01)
0.000858929     	T               	2.85407206e+02	(2.92500000e-01 1.00000000e-01 1.00000000e-01)	3.00769611e+02	(5.23300000e-01 1.00000000e-01 1.00000000e-01)
0.000860714     	p               	1.00000000e+05	(9.97700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(4.91000000e-02 1.00000000e-01 1.00000000e-01)
0.000860714     	U               	(4.60843569e-13 -1.06395869e-27 -1.06395869e-27)	(9.12500000e-01 1.00000000e-01 1.00000000e-01)	(1.87127331e+01 1.41753927e-15 4.72513090e-16)	(7.98500000e-01 1.00000000e-01 1.00000000e-01)
0.000860714     	T               	2.85407203e+02	(2.93900000e-01 1.00000000e-01 1.00000000e-01)	3.00769516e+02	(5.23300000e-01 1.00000000e-01 1.00000000e-01)
0.0008625       	p               	1.00000000e+05	(9.99700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(4.99000000e-02 1.00000000e-01 1.00000000e-01)
0.0008625       	U               	(-8.46302456e-14 -1.59593804e-27 -1.59593804e-27)	(9.61700000e-01 1.00000000e-01 1.00000000e-01)	(1.90483806e+01 1.31904911e-15 4.39683035e-16)	(7.98500000e-01 1.00000000e-01 1.00000000e-01)
0.0008625       	T               	2.85407199e+02	(2.94100000e-01 1.00000000e-01 1.00000000e-01)	3.00769465e+02	(5.23500000e-01 1.00000000e-01 1.00000000e-01)
0.000864286     	p               	1.00000000e+05	(9.80100000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(4.77000000e-02 1.00000000e-01 1.00000000e-01)
0.000864286     	U               	(1.13365812e-12 -1.21595279e-27 -1.21595279e-27)	(9.10500000e-01 1.00000000e-01 1.00000000e-01)	(1.93599717e+01 1.22323485e-15 4.07744949e-16)	(7.98500000e-01 1.00000000e-01 1.00000000e-01)
0.000864286     	T               	2.85407191e+02	(2.90300000e-01 1.00000000e-01 1.00000000e-01)	3.00769441e+02	(5.23500000e-01 1.00000000e-01 1.00000000e-01)
0.000866071     	p               	1.00000000e+05	(9.79700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(4.83000000e-02 1.00000000e-01 1.00000000e-01)
0.000866071     	U               	(3.11119802e-13 -9.11964595e-28 -9.11964595e-28)	(9.81500000e-01 1.00000000e-01 1.00000000e-01)	(1.96482696e+01 1.13069110e-15 3.76897035e-16)	(7.98500000e-01 1.00000000e-01 1.00000000e-01)
0.000866071     	T               	2.85407183e+02	(2.90300000e-01 1.00000000e-01 1.00000000e-01)	3.00769394e+02	(5.23500000e-01 1.00000000e-01 1.00000000e-01)
0.000867857     	p               	1.00000000e+05	(9.98700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(4.75000000e-02 1.00000000e-01 1.00000000e-01)
0.000867857     	U               	(4.18516549e-13 -9.11964595e-28 -9.11964595e-28)	(9.25500000e-01 1.00000000e-01 1.00000000e-01)	(1.92944541e+01 8.27832550e-16 4.13916275e-16)	(7.99900000e-01 1.00000000e-01 1.00000000e-01)
0.000867857     	T               	2.85407178e+02	(2.90500000e-01 1.00000000e-01 1.00000000e-01)	3.00769319e+02	(5.23500000e-01 1.00000000e-01 1.00000000e-01)
0.000869643     	p               	1.00000000e+05	(9.78900000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(5.21000000e-02 1.00000000e-01 1.00000000e-01)
0.000869643     	U               	(-8.46302456e-14 -9.11964595e-28 -9.11964595e-28)	(9.61700000e-01 1.00000000e-01 1.00000000e-01)	(1.95872875e+01 7.65815620e-16 3.82907810e-16)	(7.99900000e-01 1.00000000e-01 1.00000000e-01)
0.000869643     	T               	2.85407174e+02	(2.88100000e-01 1.00000000e-01 1.00000000e-01)	3.00769213e+02	(5.23500000e-01 1.00000000e-01 1.00000000e-01)
0.000871429     	p               	1.00000000e+05	(9.99700000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(5.27000000e-02 1.00000000e-01 1.00000000e-01)
0.000871429     	U               	(4.28987521e-13 -1.13995574e-27 -1.13995574e-27)	(9.17900000e-01 1.00000000e-01 1.00000000e-01)	(1.81311647e+01 1.04583839e-15 1.04583839e-15)	(8.03300000e-01 1.00000000e-01 1.00000000e-01)
0.000871429     	T               	2.85407167e+02	(2.88300000e-01 1.00000000e-01 1.00000000e-01)	3.00769197e+02	(5.23700000e-01 1.00000000e-01 1.00000000e-01)
0.000873214     	p               	1.00000000e+05	(9.99300000e-01 1.00000000e-01 1.00000000e-01)	1.20000000e+05	(5.31000000e-02 1.00000000e-01 1.00000000e-01)
0.000873214     	U               	(-7.92028886e-14 -9.11964595e-28 -9.11964595e-28)	(9.39100000e-01 1.00000000e-01 1.00000000e-01)	(1.85041680e+01 9.79014093e-16 9.79014093e-16)	(8.03300000e-01 1.00000000e-01 1.00000000e-01)
0.000873214     	T               	2.85407158e+02	(2.88300000e-01 1.00000000e-01 1.00000000e-01)	3.00769165e+02	(5.23700000e-01 1.00000000e-01 1.00000000e-01)
